"timestamp","long","lat"
"2016-06-17 07:05:07",9.6809155,47.4007678
"2016-06-17 07:35:07",9.6809336,47.4007533
"2016-06-17 08:00:07",9.680923,47.4007608
"2016-06-17 08:30:07",9.6809507,47.4007556
"2016-06-17 09:00:07",9.6809308,47.4007711
"2016-06-17 09:25:07",9.6809011,47.4007736
"2016-06-17 09:55:08",9.6813418,47.4011373
"2016-06-17 10:25:07",9.6809204,47.4007684
"2016-06-17 10:55:07",9.6809183,47.4007752
"2016-06-17 11:20:07",9.6808846,47.4007912
"2016-06-17 11:50:07",9.6808722,47.4007925
"2016-06-17 12:10:07",9.6809083,47.4007594
"2016-06-17 12:40:07",9.6799921,47.4025081
"2016-06-17 13:15:07",9.6797144,47.4013143
"2016-06-17 13:45:07",9.6808748,47.4007935
"2016-06-17 14:15:06",9.6808958,47.4007651
"2016-06-17 14:45:07",9.680881,47.4007684
"2016-06-17 15:15:07",9.680873,47.4009475
"2016-06-17 15:45:06",9.6808322,47.4008751
"2016-06-17 16:20:07",9.680888,47.4007627
"2016-06-17 16:50:07",9.6808909,47.4007572
"2016-06-17 17:20:07",9.6808662,47.400752
"2016-06-17 17:50:07",9.680897,47.400741
"2016-06-17 18:30:07",9.6809003,47.4007712
"2016-06-17 18:55:07",9.6808458,47.4007872
"2016-06-17 19:25:07",9.6809199,47.4007496
"2016-06-17 19:55:06",9.6808929,47.4007423
"2016-06-18 02:20:06",9.6809282,47.4007354
"2016-06-18 02:50:06",9.6808852,47.4007745
"2016-06-18 03:20:07",9.6809083,47.4007393
"2016-06-18 03:50:07",9.6809463,47.4007489
"2016-06-18 04:20:06",9.6808813,47.4007624
"2016-06-18 04:50:07",9.6808611,47.4007324
"2016-06-18 05:20:06",9.6808996,47.4007703
"2016-06-18 05:50:07",9.6809051,47.4007511
"2016-06-18 06:20:06",9.68089,47.4007628
"2016-06-18 06:50:07",9.6808863,47.4007535
"2016-06-18 07:20:08",9.6808809,47.4007369
"2016-06-18 07:50:07",9.6808933,47.4007667
"2016-06-18 08:20:23",9.6808419,47.4007639
"2016-06-18 08:50:06",9.6808451,47.4007831
"2016-06-18 09:15:07",9.6808915,47.400762
"2016-06-18 09:45:07",9.6809228,47.4007491
"2016-06-18 10:10:07",9.6808716,47.4007699
"2016-06-18 10:40:07",9.6808951,47.4007362
"2016-06-18 11:05:07",9.6809002,47.4007707
"2016-06-18 11:35:07",9.6808786,47.4007966
"2016-06-18 12:00:47",9.6808919,47.4007521
"2016-06-18 12:25:06",9.6808777,47.4007663
"2016-06-18 12:55:07",9.6808945,47.4007621
"2016-06-18 13:25:06",9.6808874,47.4007677
"2016-06-18 13:55:07",9.6808963,47.4007312
"2016-06-18 14:25:06",9.6808753,47.4007636
"2016-06-18 14:55:06",9.6808814,47.4007715
"2016-06-18 15:25:06",9.6808827,47.4007714
"2016-06-18 15:55:06",9.6808984,47.4007666
"2016-06-18 16:30:07",9.6809457,47.4007797
"2016-06-18 17:00:06",9.6808918,47.4007905
"2016-06-18 17:30:07",9.6809389,47.4007625
"2016-06-18 18:00:07",9.6805066,47.4010243
"2016-06-18 18:30:06",9.6808077,47.400821
"2016-06-18 18:55:06",9.6809227,47.4007529
"2016-06-18 19:25:07",9.6808409,47.4007731
"2016-06-18 19:55:07",9.6810162,47.4007598
"2016-06-19 02:20:07",9.6809072,47.4007396
"2016-06-19 02:50:08",9.6808282,47.4008283
"2016-06-19 03:20:10",9.6808628,47.4007993
"2016-06-19 03:50:07",9.6808954,47.4007539
"2016-06-19 04:20:06",9.6808884,47.4007722
"2016-06-19 04:50:06",9.6809164,47.4007613
"2016-06-19 05:20:07",9.6808649,47.4007529
"2016-06-19 05:50:07",9.6809152,47.4007236
"2016-06-19 06:20:06",9.6808979,47.4007451
"2016-06-19 06:50:07",9.680832,47.4008263
"2016-06-19 07:20:07",9.6809215,47.4007229
"2016-06-19 07:50:06",9.6809007,47.4007269
"2016-06-19 08:15:07",9.6808957,47.4007385
"2016-06-19 08:50:23",9.6809168,47.4007561
"2016-06-19 09:15:06",9.6808894,47.400776
"2016-06-19 09:45:06",9.680857,47.400769
"2016-06-19 10:10:07",9.6808491,47.4007578
"2016-06-19 10:40:07",9.6809106,47.4007861
"2016-06-19 11:05:07",9.6809032,47.4007161
"2016-06-19 11:35:07",9.6808924,47.4007426
"2016-06-19 12:00:16",9.6808762,47.4007482
"2016-06-19 12:25:07",9.6808465,47.4007726
"2016-06-19 12:55:07",9.6809066,47.400755
"2016-06-19 13:25:07",9.6808591,47.4007476
"2016-06-19 13:55:06",9.6808764,47.4007852
"2016-06-19 14:25:06",9.6809055,47.4007878
"2016-06-19 14:55:06",9.6810433,47.4009882
"2016-06-19 15:25:07",9.6808708,47.4007507
"2016-06-19 15:55:06",9.6808341,47.4007905
"2016-06-19 16:25:18",9.6808716,47.400748
"2016-06-19 16:55:14",9.680828,47.4008159
"2016-06-19 17:25:23",9.6809004,47.4007665
"2016-06-19 17:55:06",9.6808835,47.4007702
"2016-06-19 18:25:20",9.6808871,47.4007672
"2016-06-19 18:50:06",9.6808371,47.4007409
"2016-06-19 19:20:06",9.6809048,47.40075
"2016-06-19 19:50:06",9.6809314,47.4007632
"2016-06-20 02:15:06",9.6809155,47.4007349
"2016-06-20 02:45:06",9.6808816,47.4007588
"2016-06-20 03:15:06",9.6809069,47.4007654
"2016-06-20 03:45:06",9.680938,47.4007431
"2016-06-20 04:15:07",9.6808759,47.4008084
"2016-06-20 04:45:07",9.6808823,47.4007673
"2016-06-20 05:15:06",9.6808793,47.4007467
"2016-06-20 05:45:07",9.6808575,47.4007888
"2016-06-20 06:15:07",9.6809197,47.4007343
"2016-06-20 06:45:07",9.6808851,47.4007473
"2016-06-20 07:15:06",9.6808984,47.4007415
"2016-06-20 07:45:07",9.6808832,47.4007578
"2016-06-20 08:10:06",9.681008,47.4007533
"2016-06-20 08:40:07",9.6808778,47.4007613
"2016-06-20 09:05:06",9.6808496,47.4007655
"2016-06-20 09:35:06",9.6809171,47.4007605
"2016-06-20 10:00:07",9.6809286,47.400778
"2016-06-20 10:30:07",9.6808656,47.4007169
"2016-06-20 11:00:14",9.6808694,47.4007505
"2016-06-20 11:25:07",9.6808912,47.4007906
"2016-06-20 11:55:06",9.6809205,47.40076
"2016-06-20 12:15:07",9.6808941,47.4007545
"2016-06-20 12:50:07",9.6778741,47.4008382
"2016-06-20 13:45:06",9.680872,47.4007441
"2016-06-20 14:15:07",9.6809081,47.4007349
"2016-06-20 14:45:07",9.6809731,47.4006766
"2016-06-20 15:15:07",9.6810139,47.4006471
"2016-06-20 15:50:07",9.6811156,47.4006846
"2016-06-20 16:20:08",9.6808895,47.4007547
"2016-06-20 16:50:06",9.6811153,47.4006598
"2016-06-20 17:20:06",9.6808661,47.4007679
"2016-06-20 17:50:07",9.6809221,47.4007651
"2016-06-20 18:25:23",9.6809118,47.4007523
"2016-06-20 18:50:06",9.6809021,47.4007404
"2016-06-20 19:20:07",9.6809465,47.4007664
"2016-06-20 19:50:07",9.6808984,47.4007575
"2016-06-21 02:15:06",9.6808743,47.400761
"2016-06-21 02:45:07",9.6808797,47.4007588
"2016-06-21 03:15:07",9.6808956,47.4007497
